63_43_9_19___5_1_12	0.0490238
63_43_9_19___5_1_12	0.044
63_43_35_19___5_1_12	0.047519
63_43_9_19___5_1_12	0.0443762
63_43_9_19___5_1_12	0.0437952
63_43_9_19___5_1_12	0.0465333
63_43_32_19___5_1_12	0.057319
63_43_9_19___5_1_12	0.0450429
63_43_9_19___5_1_12	0.0436571
63_43_9_19___5_1_12	0.0863143
63_43_9_19___5_1_12	0.0543524
63_43_25_19___5_1_12	0.0452095
63_43_9_19___5_1_12	0.0428381
10_43_25_19___5_1_12	0.0477333
63_43_9_19___5_1_12	0.0492952
63_43_9_19___5_1_12	0.045119
63_43_9_19___5_1_12	0.0505333
63_43_4_19___5_1_12	0.0499857
63_43_9_19___5_1_12	0.0487524
63_43_9_19___5_1_12	0.0442619
21_43_9_19___5_1_12	0.0462667
63_43_25_19___5_1_12	0.0443333
63_43_25_19___5_1_12	0.0459952
63_43_25_19___5_1_12	0.0428143
63_43_9_19___5_1_12	0.0471238
63_43_9_19___5_1_12	0.0473286
27_17_31_59___5_1_12	0.0462143
63_43_9_19___5_1_12	0.0448286
51_43_9_19___5_1_12	0.0427619
63_43_9_55___5_1_12	0.0457
63_43_25_19___5_1_12	0.0449476
27_17_31_59___5_1_12	0.0542429
27_17_31_59___5_1_12	0.0532905
63_43_9_19___5_1_12	0.0620619
63_43_9_19___5_1_12	0.0529524
63_43_9_19___5_1_12	0.0465238
63_17_9_19___5_1_12	0.0994476
63_43_9_19___5_1_12	0.0519429
63_43_9_19___5_1_12	0.0535905
63_43_9_19___5_1_12	0.0439429
63_43_9_19___5_1_12	0.0745286
51_43_9_55___5_1_12	0.0423143
63_43_25_19___5_1_12	0.0470333
27_17_31_59___5_1_12	0.0466
63_43_9_19___5_1_12	0.0441
51_43_9_19___5_1_12	0.0494333
51_43_9_19___5_1_12	0.0496571
63_23_9_19___5_1_12	0.0582714
63_43_9_19___5_1_12	0.0523905
51_43_9_19___5_1_12	0.0537333
51_43_9_19___5_1_12	0.0467095
63_43_25_19___5_1_12	0.0436714
63_43_9_19___5_1_12	0.0502857
63_43_9_54___5_1_12	0.101919
63_43_9_19___5_1_12	0.0455
51_43_9_55___5_1_12	0.0469905
63_43_9_19___5_1_12	0.0448143
27_17_31_19___5_1_12	0.0558095
63_43_25_19___5_1_12	0.0454143
63_43_9_19___5_1_12	0.047319
63_43_25_19___5_1_12	0.0400429
63_43_9_19___5_1_12	0.0461143
63_43_9_19___5_1_12	0.0552095
51_43_9_9___5_1_12	0.0433857
63_43_9_19___5_1_12	0.0553
51_43_9_55___5_1_12	0.0542905
63_43_9_19___5_1_12	0.0514333
63_43_9_19___5_1_12	0.0410095
63_43_9_19___5_1_12	0.0501286
63_43_9_19___5_1_12	0.0484286
63_43_9_19___5_1_12	0.049381
63_43_25_19___5_1_12	0.0568238
63_43_25_19___5_1_12	0.0554905
63_43_25_19___5_1_12	0.0451429
63_43_9_19___5_1_12	0.0429095
63_43_9_19___5_1_12	0.052681
63_43_9_19___5_1_12	0.0439286
63_43_9_19___5_1_12	0.0496571
63_43_9_19___5_1_12	0.0427048
63_43_9_19___5_1_12	0.0403619
63_43_9_19___5_1_12	0.0479619
63_43_9_19___5_1_12	0.0507571
51_43_9_55___5_1_12	0.0553238
63_43_9_19___5_1_12	0.0486524
63_43_25_19___5_1_12	0.0435143
63_43_25_19___5_1_12	0.0531762
63_43_9_19___5_1_12	0.0465
63_43_25_19___5_1_12	0.0511857
51_43_9_55___5_1_12	0.0477095
63_43_9_19___5_1_12	0.0811095
63_43_25_19___5_1_12	0.0505857
63_43_9_19___5_1_12	0.0468857
63_43_9_19___5_1_12	0.062781
63_43_25_19___5_1_12	0.0487952
63_43_9_19___5_1_12	0.0694429
63_43_9_19___5_1_12	0.0487238
63_43_9_19___5_1_12	0.0480429
63_43_9_19___5_1_12	0.045181
63_43_9_19___5_1_12	0.0514857
63_43_9_19___5_1_12	0.0468524
63_43_9_19___5_1_12	0.0484667
63_43_9_19___5_1_12	0.057981
27_17_31_59___5_1_12	0.0517286
63_43_9_19___5_1_12	0.0847429
63_43_9_19___5_1_12	0.0531571
63_43_25_19___5_1_12	0.0490143
63_43_9_19___5_1_12	0.0488619
63_43_9_19___5_1_12	0.0444048
63_43_9_19___5_1_12	0.0529524
63_43_9_19___5_1_12	0.0483381
63_43_9_19___5_1_12	0.0434762
51_43_9_19___5_1_12	0.0479619
63_43_9_19___5_1_12	0.0459524
51_43_9_55___5_1_12	0.0818048
63_43_9_19___5_1_12	0.0598143
63_43_9_19___5_1_12	0.0442524
63_43_25_19___5_1_12	0.0500762
63_43_9_19___5_1_12	0.0475143
63_43_9_19___5_1_12	0.0472857
63_43_25_19___5_1_12	0.0522667
63_43_9_19___5_1_12	0.0471429
63_43_25_19___5_1_12	0.0482905
63_43_9_19___5_1_12	0.044819
63_43_9_9___5_1_12	0.0529762
63_43_9_19___5_1_12	0.044781
63_43_9_19___5_1_12	0.045081
63_43_25_19___5_1_12	0.0450762
63_43_9_19___5_1_12	0.0431762
63_43_9_19___5_1_12	0.0667333
63_43_9_19___5_1_12	0.0476333
63_43_9_19___5_1_12	0.0646143
63_43_25_19___5_1_12	0.0483333
63_43_9_19___5_1_12	0.0588333
63_43_25_19___5_1_12	0.0676571
63_43_9_19___5_1_12	0.0576048
63_43_25_19___5_1_12	0.0456524
63_43_9_19___5_1_12	0.0449667
29_43_9_19___5_1_12	0.0449333
63_43_9_19___5_1_12	0.0532762
63_43_9_19___5_1_12	0.0663524
63_18_9_19___5_1_12	0.0445857
63_43_25_19___5_1_12	0.0484286
63_43_9_19___5_1_12	0.0842333
63_43_9_19___5_1_12	0.0527048
63_43_9_19___5_1_12	0.0486
63_43_9_19___5_1_12	0.0469429
63_43_9_19___5_1_12	0.046981
63_43_9_19___5_1_12	0.053819
63_17_31_59___5_1_12	0.0699286
63_43_25_19___5_1_12	0.0492143
63_43_9_19___5_1_12	0.0491667
63_43_9_19___5_1_12	0.0518286
63_43_9_46___5_1_12	0.0951143
63_43_9_19___5_1_12	0.0440571
63_43_9_19___5_1_12	0.0836571
7_43_9_19___5_1_12	0.0441286
63_43_9_19___5_1_12	0.0417714
63_43_9_19___5_1_12	0.0577429
63_43_9_16___5_1_12	0.104319
27_17_31_59___5_1_12	0.0540381
63_43_25_19___5_1_12	0.0527
63_43_9_19___5_1_12	0.0598524
63_43_9_19___5_1_12	0.0536762
63_43_9_19___5_1_12	0.0483381
63_43_9_19___5_1_12	0.0643476
63_43_9_19___5_1_12	0.0686286
63_43_9_19___5_1_12	0.052181
63_43_9_19___5_1_12	0.0416
63_43_9_19___5_1_12	0.0828952
63_43_9_19___5_1_12	0.0432667
63_43_9_19___5_1_12	0.0456571
63_43_9_19___5_1_12	0.0509095
63_43_9_19___5_1_12	0.0521619
63_43_9_19___5_1_12	0.0469667
63_43_9_19___5_1_12	0.0496095
63_43_9_19___5_1_12	0.044581
63_43_9_19___5_1_12	0.0804238
63_43_9_19___5_1_12	0.049419
27_17_31_59___5_1_12	0.0541429
63_43_9_19___5_1_12	0.0503048
63_43_9_19___5_1_12	0.0484429
63_43_9_19___5_1_12	0.0501286
63_43_9_19___5_1_12	0.0513429
63_43_9_19___5_1_12	0.0650667
63_43_9_19___5_1_12	0.0513714
27_17_31_59___5_1_12	0.0597143
63_43_9_19___5_1_12	0.0523286
63_43_9_19___5_1_12	0.0607857
27_17_31_59___5_1_12	0.0534286
63_43_9_19___5_1_12	0.0490667
63_43_9_19___5_1_12	0.0562
8_43_9_19___5_1_12	0.0482952
63_43_9_19___5_1_12	0.0481333
63_43_9_19___5_1_12	0.0499381
63_43_9_19___5_1_12	0.0496952
63_43_9_19___5_1_12	0.0789286
50_43_9_19___5_1_12	0.0489952
63_17_25_19___5_1_12	0.0459381
63_43_9_19___5_1_12	0.0510667
63_43_9_19___5_1_12	0.0451667
63_43_9_19___5_1_12	0.0483381
63_43_9_19___5_1_12	0.0795048
63_43_9_19___5_1_12	0.0440571
63_43_9_19___5_1_12	0.0484
27_17_31_59___5_1_12	0.0540714
63_43_9_19___5_1_12	0.0452381
27_17_31_59___5_1_12	0.0538571
27_43_9_19___5_1_12	0.0502476
63_43_9_19___5_1_12	0.0484095
63_43_9_19___5_1_12	0.0448429
63_43_9_19___5_1_12	0.0559143
63_43_25_19___5_1_12	0.0463667
63_43_9_19___5_1_12	0.0447524
63_43_9_19___5_1_12	0.0489905
63_43_9_19___5_1_12	0.0467857
63_43_25_19___5_1_12	0.045919
63_43_9_19___5_1_12	0.0528333
63_43_9_19___5_1_12	0.0496333
18_43_9_19___5_1_12	0.0441238
51_43_9_19___5_1_12	0.0500286
63_43_9_19___5_1_12	0.0510857
63_32_9_19___5_1_12	0.0732095
63_43_25_19___5_1_12	0.0496571
63_43_9_19___5_1_12	0.0521095
63_43_9_19___5_1_12	0.0466143
63_43_9_19___5_1_12	0.0528571
63_43_9_19___5_1_12	0.0528762
63_43_25_19___5_1_12	0.0494762
63_43_25_19___5_1_12	0.0481381
63_43_9_19___5_1_12	0.0488429
63_43_25_19___5_1_12	0.0442619
63_43_9_19___5_1_12	0.080781
63_43_9_19___5_1_12	0.0539714
63_43_9_19___5_1_12	0.0454429
63_43_9_19___5_1_12	0.051
63_43_25_19___5_1_12	0.0503762
63_43_9_19___5_1_12	0.0484286
63_43_9_19___5_1_12	0.0469714
63_43_9_19___5_1_12	0.0430143
63_43_9_19___5_1_12	0.0489286
63_43_9_19___5_1_12	0.0539143
63_43_9_19___5_1_12	0.0551905
63_43_9_19___5_1_12	0.0474048
63_43_9_19___5_1_12	0.0467762
63_43_9_19___5_1_12	0.0486476
63_43_9_19___5_1_12	0.0447857
63_43_25_19___5_1_12	0.0527905
63_43_9_51___5_1_12	0.0471143
63_43_25_19___5_1_12	0.0495619
63_43_9_19___5_1_12	0.0678619
63_43_9_19___5_1_12	0.0441762
63_43_9_19___5_1_12	0.050681
63_43_9_19___5_1_12	0.0433286
63_43_9_19___5_1_12	0.0442667
63_43_9_5___5_1_12	0.0495095
63_43_9_19___5_1_12	0.0591571
63_43_9_19___5_1_12	0.0493952
63_43_9_19___5_1_12	0.0474238
63_43_9_19___5_1_12	0.0568524
63_43_62_19___5_1_12	0.0814476
63_43_25_19___5_1_12	0.0553048
63_17_31_19___5_1_12	0.051819
27_17_31_59___5_1_12	0.0484048
63_43_9_19___5_1_12	0.0520333
54_43_25_19___5_1_12	0.0503238
63_43_9_19___5_1_12	0.0517429
63_43_9_19___5_1_12	0.0466524
63_43_9_19___5_1_12	0.0496524
63_43_8_19___5_1_12	0.0484667
27_17_31_59___5_1_12	0.0502571
51_43_9_55___5_1_12	0.0453857
63_17_9_19___5_1_12	0.0440905
27_17_31_59___5_1_12	0.0548476
27_17_31_59___5_1_12	0.0547381
63_43_9_19___5_1_12	0.0455905
63_43_9_19___5_1_12	0.0547524
63_43_9_19___5_1_12	0.0460667
27_17_31_59___5_1_12	0.051419
63_43_9_19___5_1_12	0.0450429
27_17_31_59___5_1_12	0.0463429
63_43_9_19___5_1_12	0.0519143
63_43_9_19___5_1_12	0.0517952
63_43_9_19___5_1_12	0.0565476
63_43_9_19___5_1_12	0.0489333
63_43_9_19___5_1_12	0.0476524
63_43_9_19___5_1_12	0.0472381
63_43_9_19___5_1_12	0.0402619
63_43_9_19___5_1_12	0.0437
63_43_9_19___5_1_12	0.0549952
63_43_9_19___5_1_12	0.0465095
63_43_9_19___5_1_12	0.0432095
63_43_9_19___5_1_12	0.0440048
63_43_9_29___5_1_12	0.0483381
63_43_9_19___5_1_12	0.0430905
63_43_9_19___5_1_12	0.0428333
63_43_9_19___5_1_12	0.0518667
63_43_9_19___5_1_12	0.0453714
63_3_9_19___5_1_12	0.0521238
63_43_9_19___5_1_12	0.044181
63_43_9_19___5_1_12	0.0471238
27_17_9_19___5_1_12	0.0482619
63_43_9_19___5_1_12	0.0488143
63_43_9_19___5_1_12	0.0446476
63_43_9_19___5_1_12	0.0430286
63_43_9_19___5_1_12	0.0452381
12_43_9_19___5_1_12	0.0558667
63_43_9_19___5_1_12	0.0405381
27_17_31_59___5_1_12	0.0518143
63_43_25_19___5_1_12	0.0484762
27_4_31_19___5_1_12	0.0448476
27_43_9_59___5_1_12	0.0536714
63_43_25_19___5_1_12	0.0512286
27_17_31_59___5_1_12	0.0541429
63_43_9_1___5_1_12	0.0486381
63_43_9_19___5_1_12	0.0499476
63_43_9_19___5_1_12	0.0553333
63_5_9_19___5_1_12	0.0501667
63_43_46_19___5_1_12	0.0523762
63_43_25_19___5_1_12	0.0449143
63_43_9_19___5_1_12	0.048681
63_43_9_19___5_1_12	0.0424524
63_43_9_59___5_1_12	0.0498762
63_43_25_19___5_1_12	0.0513857
63_43_9_19___5_1_12	0.0479905
63_43_9_19___5_1_12	0.0446762
63_43_9_19___5_1_12	0.0483476
27_17_31_59___5_1_12	0.0478571
27_17_31_59___5_1_12	0.0611143
27_17_31_59___5_1_12	0.0511952
63_55_9_19___5_1_12	0.0533
63_43_9_19___5_1_12	0.0452048
63_43_9_19___5_1_12	0.0458381
63_43_9_19___5_1_12	0.0485857
63_43_9_19___5_1_12	0.0525619
63_43_9_19___5_1_12	0.045719
63_43_9_19___5_1_12	0.0481667
63_43_9_19___5_1_12	0.0612667
63_43_9_19___5_1_12	0.0502238
63_43_9_19___5_1_12	0.0497905
63_43_9_19___5_1_12	0.0415524
63_43_9_19___5_1_12	0.0450762
63_43_9_19___5_1_12	0.0465429
63_43_9_19___5_1_12	0.0474667
63_43_9_19___5_1_12	0.0440429
63_43_9_19___5_1_12	0.0474524
63_43_9_19___5_1_12	0.0394333
63_43_9_19___5_1_12	0.0490571
51_43_9_55___5_1_12	0.0486143
63_43_9_19___5_1_12	0.0451667
63_43_9_19___5_1_12	0.0666429
63_43_9_19___5_1_12	0.049719
63_43_9_5___5_1_12	0.047719
63_43_9_19___5_1_12	0.0448571
63_43_9_19___5_1_12	0.0469905
63_43_9_19___5_1_12	0.0475143
63_43_25_19___5_1_12	0.0505952
63_43_9_19___5_1_12	0.0428286
63_43_9_19___5_1_12	0.0475476
63_43_9_19___5_1_12	0.0431238
63_34_25_19___5_1_12	0.0560905
22_43_9_19___5_1_12	0.0531095
63_43_9_19___5_1_12	0.0724619
63_43_9_19___5_1_12	0.0531476
63_43_9_19___5_1_12	0.0520476
63_43_9_19___5_1_12	0.0496905
9_43_9_19___5_1_12	0.044919
63_43_9_19___5_1_12	0.0502952
63_43_9_19___5_1_12	0.0469
63_43_9_19___5_1_12	0.0473476
63_43_25_19___5_1_12	0.059319
63_43_9_19___5_1_12	0.0620952
63_43_9_19___5_1_12	0.0498238
63_43_25_19___5_1_12	0.0556238
63_43_9_19___5_1_12	0.041119
63_43_9_19___5_1_12	0.0490095
63_43_9_19___5_1_12	0.0429762
63_43_9_19___5_1_12	0.0551
63_43_9_19___5_1_12	0.0559857
63_43_9_19___5_1_12	0.0441667
63_43_9_19___5_1_12	0.0447762
63_43_9_19___5_1_12	0.0458381
51_43_9_55___5_1_12	0.0442619
63_17_31_59___5_1_12	0.0477238
63_43_25_19___5_1_12	0.0577905
63_43_9_19___5_1_12	0.0499524
63_43_25_19___5_1_12	0.047781
63_43_25_19___5_1_12	0.0459238
51_43_9_55___5_1_12	0.0438286
63_43_9_19___5_1_12	0.0632667
63_43_9_19___5_1_12	0.0476333
63_43_9_19___5_1_12	0.0475571
63_43_9_19___5_1_12	0.046281
63_43_9_19___5_1_12	0.046681
63_43_9_19___5_1_12	0.0897905
63_43_9_19___5_1_12	0.0491619
63_43_9_19___5_1_12	0.0481857
63_43_9_19___5_1_12	0.0437476
63_43_9_19___5_1_12	0.0457571
63_43_9_19___5_1_12	0.0502619
63_43_9_19___5_1_12	0.0702381
63_43_9_19___5_1_12	0.0450429
63_43_9_19___5_1_12	0.0512857
63_43_9_19___5_1_12	0.0511381
27_17_31_59___5_1_12	0.0531286
63_43_9_19___5_1_12	0.0493238
63_43_9_19___5_1_12	0.0513286
63_17_31_59___5_1_12	0.048019
27_17_31_59___5_1_12	0.0477381
63_43_9_19___5_1_12	0.0458
36_43_9_19___5_1_12	0.0634238
27_43_31_59___5_1_12	0.0503238
63_43_9_19___5_1_12	0.0517238
63_43_9_19___5_1_12	0.0569714
63_43_9_19___5_1_12	0.0482286
63_43_9_19___5_1_12	0.0502857
63_43_9_19___5_1_12	0.0424571
63_43_9_19___5_1_12	0.0449238
63_43_9_19___5_1_12	0.0580571
27_17_31_19___5_1_12	0.0580476
51_43_9_55___5_1_12	0.0511048
27_17_31_59___5_1_12	0.0452524
63_43_9_19___5_1_12	0.0449048
63_43_9_19___5_1_12	0.043981
63_43_9_19___5_1_12	0.041981
51_43_9_55___5_1_12	0.0453524
63_43_9_19___5_1_12	0.0501333
63_43_9_19___5_1_12	0.0513619
60_43_9_19___5_1_12	0.0555619
63_43_25_19___5_1_12	0.0496048
63_43_9_19___5_1_12	0.049981
63_43_9_43___5_1_12	0.0467714
63_43_9_19___5_1_12	0.0517
63_43_9_19___5_1_12	0.0462333
63_43_9_19___5_1_12	0.0469333
63_43_9_19___5_1_12	0.0496381
63_43_46_19___5_1_12	0.047119
63_43_9_19___5_1_12	0.0537143
27_17_9_59___5_1_12	0.048981
63_43_9_19___5_1_12	0.0559667
63_43_9_19___5_1_12	0.0434857
63_43_9_19___5_1_12	0.047981
63_43_9_19___5_1_12	0.0463238
27_17_31_59___5_1_12	0.0499476
63_43_25_19___5_1_12	0.0511095
63_43_9_19___5_1_12	0.0471381
63_43_9_19___5_1_12	0.0473143
63_43_9_19___5_1_12	0.0529381
27_17_31_59___5_1_12	0.0620762
63_43_9_19___5_1_12	0.056619
63_43_9_19___5_1_12	0.0401
63_43_25_19___5_1_12	0.0470238
